,t,V,X,S,P,G,Gfed,Gcon,r_V,q_V,r_X,q_X,r_S,q_S,r_P,q_P,r_G,q_G,r_Gfed,q_Gfed,r_Gcon,q_Gcon
111,1.3921097353676655,0.5121610884812403,3.546457143512198,29.357758043834654,3.413233225405795,3.0778195637959715,30.376415227514894,27.298595663718928,0.018463763358624874,0.005206255880577052,3.38690076067644,0.9550096402186484,-0.8542102408500796,-0.24086298135950998,1.2147801845684398,0.3425334454670428,11.283678535847798,3.1816762699331878,46.11946893646018,13.004377910171566,34.835790400612495,9.82270164023841
112,1.3980289238917987,0.5122703789774249,3.5666188195423594,29.352673067523085,3.4204611778153913,3.143437532130315,30.649405058782566,27.505967526652253,0.018463763358610663,0.005176825529390267,3.406155412681983,0.9550096562096406,-0.8590664566327177,-0.24086298539268808,1.2211052883562843,0.34237056162703894,11.085635820993275,3.1081638890739933,46.11946893643653,12.930865693787323,35.03383311544167,9.822701804712883
113,1.4039481124159319,0.5123796694736095,3.586895115362,29.347559182954416,3.427726744466187,3.2078765846225337,30.922394890050114,27.714518305427582,0.018463763358596452,0.005147561544110842,3.4255195179156317,0.9550096692944193,-0.8639502776131849,-0.24086298869265724,1.2274599163674793,0.3422068047405396,10.886467330697997,3.035067093005674,46.119468936415615,12.85776903230166,35.23300160571762,9.822701939295985
114,1.409867300940065,0.512488959969794,3.607286682289931,29.342416225859523,3.4350301006752444,3.2711300221672595,31.195384721317694,27.92425469915044,0.018463763358610663,0.005118462984730046,3.444993658301655,0.955009668406712,-0.8688618505593695,-0.24086298846860985,1.233844162807145,0.3420421694967399,10.686167079631673,2.96238364754753,46.11946893642107,12.785085577712971,35.43330185678951,9.822701930165474
115,1.4157864894641985,0.5125982504659787,3.6277941754687704,29.337244031004886,3.442371422350882,3.3331911063295308,31.46837455258544,28.135183446255912,0.018463763358624874,0.005089528916352884,3.4645784798418617,0.9550096593873553,-0.8738013384008809,-0.24086298619407523,1.2402581275636066,0.3418766521955025,10.484728423370711,2.8901111574269267,46.11946893644745,12.712812994824343,35.634740513076395,9.822701837397322
116,1.4217056779883317,0.5127075409621634,3.6484182538649423,29.332042432192587,3.4497508859926755,3.3940530593447855,31.741364383853423,28.34731132450864,0.018463763358624874,0.0050607584092271585,3.4842746285382873,0.9550096469469284,-0.8787689040636906,-0.24086298305649825,1.2467019105248482,0.3417102491481501,10.28214471749186,2.8182472518329,46.119468936489284,12.640948961274587,35.83732421899731,9.822701709441656
117,1.427624866512465,0.5128168314583483,3.669159580268678,29.326811262260303,3.457168668691458,3.4537090641188737,32.01435421512172,28.56064515100285,0.018463763358667507,0.005032150538766013,3.5040827503923992,0.9550096346956404,-0.8837647104755888,-0.2408629799663481,1.2531756115790813,0.3415429566809183,10.078409317571754,2.746789584124262,46.119468936542034,12.569491167556382,36.041059618969484,9.822701583431904
118,1.446327288040829,0.5131621485436828,3.735472457556878,29.310086491479446,3.4808599100441486,3.6341971863202813,32.87689996383945,29.242702777519174,0.018463763358706586,0.004942818764827005,3.5456840274736123,0.9491929247934026,-0.8942569685691524,-0.2393959475621528,1.2667472667515653,0.33911299872896394,9.65052156094751,2.5834808503070237,46.119468936660724,12.346354968662887,36.46894737571347,9.762874118355931
119,1.4650297095691933,0.5135074656290182,3.8029838109758214,29.293059453033653,3.504941121313844,3.802358445045842,33.73944571255943,29.937087267513594,0.01846376335875277,0.0048550728260962775,3.6097653620177255,0.9491929341375457,-0.9104189219547152,-0.2393959499188895,1.2875985728999524,0.3385758753912662,8.9914163505793,2.3643057129586253,46.11946893678123,12.127179927423164,37.12805258620165,9.762874214464464
120,1.4837321310975577,0.5138527827143534,3.871715302214071,29.275724683628454,3.5294180045466077,3.9579700401297444,34.601991461279134,30.64402142114939,0.01846376335874922,0.004768884568602079,3.6750049256461352,0.9491929645613546,-0.9268729922971488,-0.239395957592003,1.3087547618174256,0.3380296999288671,8.32039823548513,2.1490211924226563,46.11946893676577,11.911895719809767,37.79907070128047,9.762874527387066
121,1.502434552625922,0.5141980997996886,3.941688980233182,29.258076622295253,3.554296318491785,4.100805188132865,35.46453720999879,31.363732021865925,0.018463763358742113,0.004684226343411255,3.741423425463296,0.9491929587102941,-0.943624402136038,-0.2393959561163081,1.3302188653723874,0.3374743344904129,7.637254233976904,1.937558816100478,46.119468936763724,11.70043328330674,38.482214702786905,9.762874467206284
122,1.5211369741542862,0.5145434168850238,4.012927292956759,29.24010960744324,3.5795818788954623,4.230633002112612,36.32708295871845,32.09644995660583,0.018463763358745666,0.004601070991530826,3.8090421935756638,0.9491929246415849,-0.9606785316416335,-0.23939594752383303,1.3519939311243547,0.336909650343601,6.941764935778508,1.7298506623736403,46.11946893676418,11.492724779168118,39.17770400098516,9.76287411679435
123,1.5398393956826504,0.5148887339703591,4.085453099000764,29.221817873900882,3.6052805588245573,4.347218370971632,37.189628707438104,32.842410336466465,0.018463763358745666,0.004519391830311699,3.877883189297819,0.9491929280123877,-0.9780409191728268,-0.23939594837401015,1.3740830239613615,0.3363355277037546,6.233704479508447,1.5258294070327498,46.119468936763724,11.288703558497295,39.88576445725516,9.762874151464516
124,1.5585418172110148,0.5152340510556946,4.159289669197771,29.203195552531493,3.631398288476784,4.450321943781124,38.0521744561587,33.60185251237757,0.01846376335876343,0.004439162652098875,3.9479684534446733,0.9491929553937856,-0.9957171236433169,-0.23939595527987528,1.3964891986107943,0.33575184939695346,5.5128461655686465,1.3254297257521725,46.119468936813746,11.088304158846697,40.60662277124493,9.762874433094483
125,1.577244238739379,0.5155793681410303,4.234460691988319,29.18423666887349,3.6579410530658265,4.539700074325767,38.91472020487951,34.375020130553736,0.018463763358770535,0.004360357717738254,4.0193203151016235,0.9491929687070314,-1.0137127766718095,-0.23939595863760724,1.4192153967221657,0.33515847706588664,4.778960329232831,1.1285877179766282,46.119468936825115,10.891462288003767,41.34050860759271,9.76287457002724
126,1.5959466602677432,0.5159246852263629,4.3109902808409375,29.16493514126897,3.68491489228883,4.61510474478003,39.77726595359272,35.16216120881268,0.018463763358603558,0.004282951747922257,4.091961500095209,0.9491929309794216,-1.0320336099389351,-0.23939594912230192,1.44226453147229,0.3345552732702867,4.031813224822486,0.9352406204070604,46.11946893641925,10.698114802388933,42.087655711596426,9.762874181981793
127,1.6095010484360341,0.5161749502419707,4.367317332353852,29.150728895606896,3.7047367818922106,4.660876990387707,40.40238713766664,35.74151014727893,0.018463763358440133,0.004227712793310745,4.155632169712078,0.9515297042709553,-1.0480919895230727,-0.23998530671417523,1.462396484243527,0.3348500630833115,3.3769318865130913,0.7732279634218902,46.11946893599634,10.560136904716137,42.74253704948342,9.786908941294286
128,1.623055436604325,0.5164252152575773,4.4243803494220595,29.136337032072124,3.7247906303277647,4.699079500816571,41.02750832173792,36.32842882092134,0.018463763358354868,0.004173186276981526,4.209929386683825,0.9515297181070232,-1.0617862906156006,-0.23998531020378883,1.4795096751373649,0.33439929623831455,2.8184607047210193,0.6370294780576865,46.11946893580034,10.423938561662032,43.30100823107887,9.786909083604243
129,1.636609824772616,0.5166754802731843,4.482188947842469,29.121757125464516,3.7450787904225593,4.729613373294469,41.65262950580991,36.92301613251544,0.01846376335838329,0.004119363010626971,4.264936026817281,0.9515297272039894,-1.0756595153229682,-0.23998531249798025,1.4967964501899473,0.3339431843698691,2.2526927884010775,0.5025876451472279,46.11946893585355,10.289496822317911,43.86677614745349,9.78690917717091
130,1.6501642129409069,0.5169257452887913,4.540752868770579,29.106986718967235,3.7656036288744836,4.752378415676192,42.27775068988215,37.52537227420596,0.01846376335838329,0.004066233924636026,4.320661338673631,0.9515297272373824,-1.0897139962271467,-0.2399853125065997,1.5142578327467504,0.33348166625873643,1.6795330116766536,0.36987985477645946,46.11946893587128,10.156789032290641,44.43993592419474,9.786909177514206
131,1.663718601109198,0.5171760103043984,4.600081981186986,29.092023323524696,3.7863675268735513,4.767273121078421,42.902871873954396,38.13559875287597,0.018463763358390395,0.0040137900658948865,4.37711475278536,0.951529727228015,-1.1039521118000266,-0.2399853125041844,1.5318948919909303,0.3330146937067514,1.0988843773172334,0.23888365072869458,46.11946893587174,10.025792828146784,45.02058455855422,9.786909177418028
132,1.677272989277489,0.5174262753200054,4.660186283022692,29.07686441755871,3.8073728798010635,4.774194656305437,43.52799305802663,38.75379840172119,0.01846376335838329,0.003962022596746351,4.434305782706815,0.9515297272259756,-1.118376261456433,-0.23998531250365196,1.5497086749110736,0.33254221629653413,0.5106490341783569,0.10957695747886274,46.11946893587128,9.896486134875547,45.608819901693096,9.786909177396721
133,1.6908273774457798,0.5176765403356125,4.719207417973186,29.061978697112846,3.86587231307464,4.774714480874371,44.153114242098866,39.3783997612245,0.018463763358390395,0.003912471252708839,4.35439314690484,0.9226958599702688,-1.0982214955811287,-0.23271312284315634,4.315903642956698,0.9145399345066932,0.03835101684262554,0.008126580047438688,46.11946893587128,9.772714960614882,46.081117919029566,9.764588380567636
134,1.7043817656140707,0.5179268053512196,4.772671705468463,29.048494469163664,4.046830009016928,4.774714480874371,44.7782354261711,40.003520945296735,0.018463763358390395,0.0038686430783066144,3.9444264714472297,0.8264608828903439,-0.9948238003635197,-0.20844169927373465,13.350487952353319,2.7972776625420326,0.0,0.0,46.11946893587128,9.66323933050501,46.11946893587128,9.66323933050501
135,1.7179361537823616,0.518177071540278,4.822557405675036,29.03591279671456,4.305597793145128,4.774717188608796,45.403359541333714,40.628642352724924,0.018463849931933396,0.0038286428504108023,3.6804095903993357,0.7631655324762632,-0.9282361027949264,-0.19247797894590263,19.091070796803706,3.9587026531478764,0.00019976810398247835,4.142368606071903e-05,46.11968518247295,9.563325286330596,46.11948541436914,9.56328386264457
136,1.7238552652214285,0.518329445363056,4.849973353023325,29.02899822063385,4.314818588487381,4.873336634463746,45.78396449438908,40.91062785992535,0.02574268525715695,0.005307799318342595,4.631767391189669,0.9550088328428377,-1.168178053731026,-0.2408627777311023,1.557800598480867,0.32119776441859865,16.661190935526065,3.4353159744970534,64.30102845223155,13.258016853257196,47.63983751670639,9.82270087876033
137,1.7297743766604952,0.518481819355344,4.877545182887699,29.022044329423753,4.324085623748001,4.970353398805222,46.164569870853015,41.194216472047806,0.025742713894899794,0.00527780121549978,4.6581028500997945,0.9550096770896572,-1.1748201198242896,-0.24086299065890962,1.5656125680379773,0.3209837140065349,16.39042706666362,3.360384466384346,64.30109998468743,13.183086485857757,47.91067291802392,9.822702019473434
138,1.735693488099562,0.518634193347632,4.905273757064038,29.01505090573074,4.333399560635653,5.065757977734764,46.54517524731696,41.479417269582214,0.025742713894914004,0.0052479668148678075,4.684583904490637,0.9550096766249615,-1.1814989065514965,-0.24086299054156377,1.5735363294866147,0.3207846100782,16.11805756854983,3.2858630051663003,64.30109998468743,13.108565019860109,48.18304241613805,9.8227020146939
139,1.741612599538629,0.51878656733992,4.933159966602651,29.008017724823006,4.342760602269649,5.159541206401074,46.92578062378091,41.76623941737985,0.025742713894914004,0.005218301062440997,4.711215496731484,0.9550096750614768,-1.1882156604306147,-0.2408629901472484,1.5814944067808483,0.3205844565121584,15.844139721264469,3.211762810962716,64.30109998468743,13.0344648095752,48.45696026342375,9.822701998612645
140,1.7475317109776956,0.518938941332208,4.961204707666611,29.000944560679265,4.3521689522683795,5.251693867365765,47.30638600024484,42.05469213287909,0.025742713894914004,0.005188803004869658,4.737998490594805,0.9550096740158932,-1.19497059931291,-0.24086298988354726,1.5894868842364076,0.32038324920964334,15.5686646405195,3.1380814858256203,64.30109998468743,12.96078347368375,48.73243534416724,9.822701987857991
141,1.7534508224167624,0.5190913153244959,4.989408881531762,28.993831185988736,4.361624814749311,5.342206690603367,47.68699137670879,42.344784686105434,0.025742713894914004,0.0051594716941721,4.764933749853185,0.955009674089957,-1.201763941050558,-0.24086298990224533,1.597513846169818,0.320180984180911,15.291623442026435,3.064816655661996,64.30109998468743,12.887518644282128,49.009476542661105,9.822701988620155
142,1.7593699338558293,0.519243689316784,5.0177733945867145,28.986677372151146,4.3711283943289825,5.431070353501308,48.06759675317274,42.636526399671446,0.025742713894914004,0.005130306187737735,4.792022138279435,0.9550096748986663,-1.2085959034948246,-0.2408629901060667,1.605575376896354,0.3199776575459714,15.013007241497462,2.9919659699447227,64.30109998468743,12.814667966882856,49.288092743191555,9.822701996938452
143,1.765289045294896,0.519396063309072,5.046299158622556,28.97948288920367,4.380679896123686,5.51827547788028,48.44820212963688,42.92992665175662,0.025742713894899794,0.005101305548029887,4.819264568592075,0.9550096847424216,-1.2154667168442757,-0.24086299258882046,1.6136715608465693,0.3197732655404122,14.732806651250257,2.9195270015009855,64.3010999847238,12.742229099686494,49.568293333472866,9.822702098185372
144,1.7712081567339628,0.5195484373013602,5.074987090654587,28.97224750586587,4.390279525736645,5.603812631827871,48.82880750610165,43.2249948742738,0.025742713894956637,0.0050724688427998075,4.846661923390457,0.9550097048158835,-1.222376603698649,-0.24086299765168134,1.6218024802844866,0.31956780407796104,14.451012593382757,2.8474974094010594,64.30109998482567,12.670199714051277,49.850087391444504,9.82270230465053
145,1.7899103347023524,0.5200298821180143,5.166706347302128,28.949114992146793,4.42092936478184,5.863009636435027,50.03137812158355,44.16836848514854,0.025742713895020586,0.004982422488257442,4.904201895766619,0.9491930770029964,-1.2368887601312508,-0.2393959859509164,1.6388379522962566,0.31719200630629996,13.859188221032355,2.6824029254670405,64.30109998495846,12.445278609366724,50.44191176392542,9.762875683899551
146,1.8086125126707422,0.5205113269346687,5.260083224674948,28.925564409904595,4.452068266255752,6.10515726988376,51.23394873706665,45.1287914671829,0.025742713895045455,0.004893974637946199,4.992834392371037,0.9491930410815077,-1.2592427620998023,-0.23939597689114864,1.664987977685911,0.31653263010658933,12.94756331898924,2.4614749930671196,64.30109998502121,12.22435030749818,51.35353666603169,9.762875314431005
147,1.8273146906391318,0.520992771751323,5.355147683531485,28.901588202736388,4.4837028067216345,6.329947372360514,52.43651935254924,46.10657198018874,0.025742713895031244,0.004807096912415131,5.083068881988822,0.9491930348850363,-1.282000802726543,-0.23939597532838156,1.6914896499942813,0.3158623720492463,12.019461201614831,2.2444686705051846,64.30109998499529,12.007343921202848,52.28163878338046,9.762875250697663
148,1.8460168686075216,0.5214742165679771,5.451930226138904,28.87717867766537,4.515839608797072,6.537066214394112,53.63908996803163,47.102023753637525,0.02574271389502769,0.004721761436271877,5.17493431893331,0.9491930571896251,-1.3051701845781736,-0.23939598095379597,1.718345431732871,0.31518111209391164,11.074584060940253,2.0313143421836037,64.30109998498347,11.794189822293813,53.226515924042815,9.762875480110136
149,1.8647190465759111,0.5219556613846313,5.55046190377065,28.852328003249866,4.548485338297362,6.726194419737988,54.84166058351413,48.115466163776155,0.025742713895031244,0.004637940831112307,5.26846005841054,0.949193085143322,-1.3287583113317396,-0.2393959880040004,1.7455576326707956,0.3144887151617001,10.112629965533472,1.821943856359695,64.30109998499029,11.584819623986247,54.18847001945687,9.762875767626563
150,1.883421224544301,0.5224371062012856,5.650774321474274,28.82702820838084,4.581646702059012,6.897006916330624,56.04423119899664,49.14722428266603,0.025742713895034797,0.004555608210578578,5.3636757105601305,0.949193049557279,-1.3527726509603326,-0.23939597902883464,1.773128446200161,0.31378503994786255,9.133294361830053,1.6162907669346098,64.30109998499029,11.37916616854277,55.16780562315989,9.7628754016081
151,1.9021234025126905,0.5229185510179397,5.752899663839168,28.801271175782986,4.615330446885142,7.049172671263348,57.24680181447914,50.197629143215806,0.02574271389502769,0.004474737158521625,5.46061226331534,0.9491930300190964,-1.377221018930868,-0.23939597410113472,1.8010600093242033,0.3130699498628619,8.136258525072037,1.414288272088922,64.30109998499029,11.177163472738073,56.164841459918534,9.762875200649201
152,1.9208255804810803,0.523399995834594,5.856870699498249,28.77504864087941,4.649543359196824,7.182354644478394,58.449372429961656,51.267017785483276,0.025742713895031244,0.004395301726096939,5.559300945312998,0.9491930470292363,-1.4021112914172136,-0.23939597839121335,1.8293544404030229,0.31234332022384265,7.121201254749565,1.2158713449760175,64.30109998499029,10.978746720582183,57.17989873024089,9.762875375606196
153,1.93952775844947,0.5238814406512448,5.962720787481826,28.74835219018907,4.684292263025819,7.296209723408186,59.65194304543581,52.35573332202763,0.025742713894850056,0.004317276426710181,5.659773324929574,0.9491930825960756,-1.4274514302805983,-0.23939598736157475,1.858013750469496,0.31160502339304935,6.087797855534745,1.0209765093001681,64.30109998454373,10.783852250727195,58.21330212900875,9.762875741426988
154,1.9530819701001676,0.5242303628438365,6.040628198746994,28.728703161993884,4.709815057467347,7.366447843439112,60.52349376399285,53.15704592055375,0.02574271389467242,0.004261595491014035,5.74783788780195,0.9515298241653447,-1.449662193682343,-0.23998533695271068,1.8830157813135315,0.31172515827147335,5.182014405633936,0.8578601819441296,64.3010999840908,10.644770356405772,59.119085578456634,9.786910174461605
155,1.966636181750865,0.5245792850364277,6.119553526105403,28.70879740518082,4.7356256027921155,7.426216240800436,61.39504448254866,53.96882824174824,0.025742713894629787,0.004206632687305365,5.822937504030108,0.9515297936671425,-1.4686030678917632,-0.23998532926084387,1.9042454102035435,0.31117391196599936,4.409581235825499,0.7205723778727756,64.30109998400076,10.507482238646775,59.89151874817571,9.786909860774072
156,1.9801903934015628,0.5249282072290192,6.19951007096715,28.688631565001238,4.761726528833252,7.475378104537087,62.266595201105126,54.791217096568055,0.02574271389465821,0.004152378752510396,5.899018469114083,0.9515297824484074,-1.4877914480953223,-0.23998532643132242,1.9256690624122825,0.3106163294145387,3.62705445389156,0.5850550144078924,64.30109998404896,10.371964759792336,60.67404553015649,9.786909745384296
157,1.9937446050522605,0.5252771294216111,6.280511308907998,28.668202242780175,4.788120474036268,7.513794832320602,63.138145919662556,55.624351087341964,0.025742713894679525,0.004098824542862809,5.976093632614834,0.9515297941010963,-1.5072305750818487,-0.23998532937024727,1.947287373342533,0.31005236318587426,2.834301896232887,0.451285214981277,64.30109998411899,10.238195080218576,61.46679808788622,9.786909865237318
158,2.007298816702958,0.5256260516142031,6.362570889746536,28.64750599589689,4.814810085346569,7.541326029655674,64.00969663821989,56.46837060856424,0.02574271389468663,0.004045961033797163,6.054175849785736,0.9515298068493371,-1.526923691074444,-0.2399853325854687,1.9691009700979407,0.3094819695087725,2.031191340711871,0.31924066166165527,64.30109998411262,10.10615065802028,62.26990864340223,9.786909996358856
159,2.0208530283536557,0.5259749738067948,6.445702640480756,28.626539337044214,4.841798016294035,7.557829479678438,64.88124735677702,57.323417877098606,0.02574271389467242,0.003993779317866948,6.133278192534533,0.9515298074745004,-1.5468740929386513,-0.23998533274306877,1.9911103384664557,0.30890508754805784,1.2175883369737903,0.18889924107373587,64.30109998409898,9.97580924386283,63.083511647124396,9.786910002788971
160,2.034407240004353,0.5263238959993867,6.529914210758672,28.60530033690442,4.869215689409157,7.5631659138634095,65.75279807533416,58.189632161470755,0.025742713894679525,0.003942274440951443,6.212944909531643,0.9514588873610635,-1.5669668356331385,-0.23996744598135877,2.0228157728163296,0.3097767761609399,0.39371040695652937,0.06029335060908656,64.30109998409807,9.8471584631473,63.90738957714075,9.786865112538091
161,2.047961451655051,0.5266728181919784,6.609098278699643,28.585329323129024,5.017983512814402,7.563165949774571,66.62434879389131,59.06118284411675,0.02574271389467242,0.0038950417756138077,5.842026816579505,0.8839370471169539,-1.4734175834100824,-0.2229377626534525,10.975763640047944,1.6607051638831816,2.649446628311125e-06,4.0087868519824925e-07,64.30109998409898,9.729178970047089,64.30109733465179,9.729178569168317
162,2.0615156633057485,0.527021743713317,6.681454500360049,28.567080360464058,5.315489000483204,7.563173767489592,67.49590782711459,59.932734059624984,0.025742959482315086,0.0038528975211801343,5.3382832971095695,0.7989702387140257,-1.3463684303633272,-0.20150828390596304,21.94930220478693,3.2851083852481717,0.0005767738634858688,8.632459645647332e-05,64.30171342192534,9.623909497319822,64.30113664806049,9.623823172723162
163,2.067434595731997,0.5272341805896259,6.719437118270012,28.557500764400988,5.327351228433156,7.703138844930546,68.02654049000071,60.32340164507014,0.035891079845200125,0.0053413819064714535,6.417139979757621,0.9550115384381751,-1.6184668742944268,-0.24086346010945597,2.004116130359421,0.2982565496312586,23.64701391424137,3.5191956555327564,89.65006265875672,13.3419006801924,66.00304874451285,9.822705024659271
164,2.073353528158245,0.5274466168849294,6.757635587535015,28.547866728467664,5.339272742397533,7.8408817014037995,68.5571717016303,60.71629000022648,0.03589098168471594,0.005311174481044768,6.453607933689,0.9550097589744528,-1.6276644569552445,-0.24086301131087898,2.014132466103092,0.298052838158115,23.271571045889914,3.443744597417496,89.64981746986086,13.266447459112316,66.37824642397209,9.822702861694989
165,2.0792724605844937,0.527659053180233,6.796051206378831,28.538177925239065,5.3512524067192535,7.976391077256427,69.08780291325994,61.111411836003484,0.03589098168471594,0.005281152333141393,6.490295221728729,0.9550097585546271,-1.6369173578723348,-0.2408630112050819,2.0239569332798055,0.29781366735143233,22.894225866084753,3.3687541736878086,89.6498174698645,13.191457031065102,66.75559160377816,9.82270285737706
166,2.085191393010742,0.5278714894755365,6.834685209197719,28.528434043388113,5.363290447574642,8.109654276170298,69.61843412488956,61.50877984871924,0.03589098168471594,0.005251299889630024,6.5271910602593834,0.9550097569198172,-1.6462228573072935,-0.2408630107926409,2.0338196128078607,0.29757326790572086,22.51473565112724,3.294187656342713,89.64981746986086,13.116890496904729,67.13508181873476,9.822702840562181
167,2.0911103254369903,0.5280839257708401,6.87353883747352,28.518634769800673,5.375387091381776,8.240658528948925,70.14906533651916,61.90840680757021,0.03589098168471594,0.005221616191217776,6.5642966463851735,0.9550097557603947,-1.655581257184167,-0.2408630105002364,2.043720545531187,0.2973316356909375,22.13308808826332,3.2200426318386373,89.64981746986268,13.04274546047592,67.51672938160118,9.822702828637548
168,2.097029257863239,0.5282963620661436,6.912613339773662,28.508779789575552,5.387542564800483,8.369390993517493,70.67969654814878,62.31030555463127,0.03589098168470173,0.005192100284011676,6.601613177210538,0.95500975574987,-1.6649928594242738,-0.24086301049767528,2.053659772293031,0.29708876677315693,21.7492708647394,3.1463167105845287,89.64981746986268,12.969019539113708,67.90054660512214,9.822702828529014
169,2.1029481902894873,0.5285087983614472,6.951909971751144,28.498868786024513,5.39975709473234,8.495838754922797,71.21032775977841,62.7144890048556,0.03589098168471594,0.005162751219529274,6.6391418498401435,0.9550097565730967,-1.6744579659480223,-0.24086301070527766,2.063637333937095,0.2968446574139505,21.363271667800973,3.073007526652376,89.64981746986086,12.895710363648254,68.28654580206239,9.822702836996237
170,2.1088671227157354,0.5287212346567508,6.991429996453261,28.488901440594393,5.412030908300969,8.619988822158147,71.74095897140816,63.12097014924999,0.03589098168473015,0.005133568054452033,6.6768839135349936,0.9550097643718329,-1.6839768918325717,-0.24086301267220725,2.073653267977761,0.29659930358020054,20.975077648258775,3.0001126606287114,89.64981746988997,12.822815577838746,68.67473982163028,9.822702917209904
171,2.114786055141984,0.5289336709520547,7.031174684417091,28.478877432843035,5.424364232830596,8.741828127181497,72.27159018303854,63.52976205585702,0.03589098168477278,0.005104549850584216,6.7148406336882545,0.9550097864258849,-1.6935499562223413,-0.24086301823444775,2.0837076083066677,0.2963527009113719,20.584675791031714,2.9276296941751,89.64981746999001,12.750332838220801,69.06514167895693,9.822703144045507
172,2.1334876674968313,0.5296048901785592,7.158243862502317,28.446829315438162,5.463726570149525,9.111460884657838,73.94818631704766,64.8367254323898,0.03589098168482252,0.005013936710487544,6.794557371535404,0.9491933359700072,-1.7136553146747247,-0.23939605126496483,2.1047563478518327,0.2940325013062729,19.764753458839266,2.7611176481950803,89.64981747012598,12.523995995686429,69.88506401128689,9.762878347491373
173,2.1521892798516786,0.5302761094050642,7.2876094619226315,28.414202017608364,5.503692482082172,9.457473920757929,75.6247824510581,66.16730853030015,0.03589098168485094,0.004924932088139382,6.917350064032519,0.9491932985947314,-1.7446248596497753,-0.23939604183859559,2.137030282433784,0.29324160324447307,18.501775650932416,2.5387990050239657,89.64981747019647,12.301676968093853,71.14804181926411,9.762877963069894
174,2.170890892206526,0.530947328631569,7.419312987959961,28.380985071306487,5.544269173744083,9.77944033507641,77.30137858506808,67.52193824999165,0.035890981684840284,0.0048375074273162575,7.042362098965896,0.9491932892431173,-1.7761541449801825,-0.2393960394800058,2.1696894840937944,0.29243805829660513,17.215970912530963,2.3204265597729856,89.64981747017191,12.083304426657207,72.43384655764157,9.762877866884306
175,2.1895925045613733,0.5316185478580737,7.553396696537787,28.347167819166074,5.585463865832164,10.07692550652543,78.97797471907779,68.90104921255235,0.03589098168483673,0.0047516346786456885,7.1696336141344545,0.9491933102654021,-1.808253293820826,-0.23939604478203377,2.2027347859877864,0.2916217530316451,15.90692640850898,2.1059302255103534,89.64981747015827,11.868808308618375,73.74289106164906,9.76287808310799
176,2.2082941169162207,0.5322897670845784,7.6899036048474585,28.312739411821294,5.627283790025306,10.349486984036613,80.65457085308765,70.30508386905103,0.03589098168483318,0.00466728629240667,7.299205315540064,0.9491933437161538,-1.840932572632255,-0.23939605321863755,2.236166775336983,0.2907925625917311,14.574223459430073,1.8952413721080936,89.64981747016554,11.658119799272034,75.07559401073604,9.762878427164015
177,2.226995729271068,0.5329609863110832,7.828877495786376,28.277688806787587,5.6697361849771655,10.596674440911537,82.3311669870975,71.73449254618596,0.035890981684840284,0.004584435214902439,7.4311181465001255,0.9491933103436181,-1.8742023077290924,-0.2393960448018017,2.26998582509151,0.28995035703563526,13.217440944916916,1.6882932389772032,89.64981747016554,11.451171322889708,76.4323765252484,9.762878083912476
178,2.2456973416259154,0.533632205537588,7.970362954346825,28.242004759284058,5.712828292473866,10.818029300546987,84.00776312110736,73.18973382056036,0.03589098168483673,0.004503054865934648,7.565414996091363,0.949193285101952,-1.9080733161640637,-0.23939603843554588,2.3041921027483454,0.28909500306905095,11.836137731625968,1.4850186621891355,89.64981747016463,11.247896486479577,77.81367973853912,9.762877824290499
179,2.2643989539807627,0.5343034247640928,8.114405376328737,28.205675820036,5.756567356182989,11.013084646820166,85.68435925511722,74.67127460829704,0.035890981684840284,0.004423119134464381,7.702139219273079,0.9491933003176897,-1.942556532492972,-0.23939604227313796,2.3387857089117006,0.28822638264220607,10.429867894391464,1.2853520881292635,89.64981747016554,11.048230068920528,79.21994957577408,9.762877980791265
180,2.28310056633561,0.534974643990595,8.261050974998177,28.16869033359558,5.800960619167044,11.181365155596833,87.36095538912076,76.17959023352391,0.03589098168470173,0.004344602374846095,7.841334527043102,0.9491933351791032,-1.9776629810653503,-0.23939605106549855,2.3737666112274383,0.2873443849228835,8.9981818456979,1.0892296722209591,89.64981746982812,10.852108011577535,80.65163562412954,9.762878339356492
181,2.2966543680636944,0.5354611032401729,8.368984506169728,28.141468417698803,5.833547159127827,11.28631632419133,88.57605124005877,77.28973491586743,0.03589098168449567,0.004288570693139216,7.963339979210787,0.9515300181688836,-2.0084339761569936,-0.23998538588240295,2.4042361408652937,0.28727931556007286,7.743301156385655,0.9252378410638937,89.64981746931244,10.71215001093877,81.90651631292712,9.786912169874917
182,2.310208169791779,0.5359475624897503,8.478328223018238,28.113890838872443,5.866483867345134,11.37676310185567,89.79114709099503,78.41438398913935,0.03589098168444593,0.004233261645497954,8.06738353136302,0.9515299855295147,-2.034674800444918,-0.23998537765038133,2.43007156796898,0.28662154897134756,6.673166649393011,0.7870851981497597,89.64981746917965,10.573997032314091,82.97665081978812,9.786911834164506
183,2.3237619715198634,0.5364340217393276,8.589100551794127,28.085952949831874,5.8997734906802455,11.452515966358229,91.00624294193159,79.55372697557335,0.03589098168444593,0.004178665911292525,8.172786572962991,0.951529967972703,-2.061258501566954,-0.2399853732223905,2.456109658601065,0.28595656131747377,5.58904918504129,0.6507141407110232,89.64981746920512,10.43762579429562,84.06076828416462,9.786911653584689
